2026-09-22 19:17:26.340 | INFO     | raven.core.gateway.channel_manager:register:20 - Registered channel: mock
2026-09-22 19:17:26.341 | INFO     | raven.core.gateway.gateway:handle_message:512 - [5d88355a] Incoming message from mock[user0]: stress test message 0
2026-09-22 19:17:26.342 | DEBUG    | raven.core.security.context_filter:_try_init_presidio:356 - [context_filter] presidio_analyzer not available — using regex patterns only
2026-09-22 19:17:26.342 | INFO     | raven.core.gateway.gateway:_handle_message_inner:575 - [5d88355a] Processing message from mock[user0]
2026-09-22 19:17:26.342 | INFO     | raven.core.gateway.gateway:handle_message:512 - [6ff38d9d] Incoming message from mock[user1]: stress test message 1
2026-09-22 19:17:26.343 | DEBUG    | raven.core.security.context_filter:_try_init_presidio:356 - [context_filter] presidio_analyzer not available — using regex patterns only
2026-09-22 19:17:26.343 | INFO     | raven.core.gateway.gateway:_handle_message_inner:575 - [6ff38d9d] Processing message from mock[user1]
2026-09-22 19:17:26.343 | INFO     | raven.core.gateway.gateway:handle_message:512 - [3244ad94] Incoming message from mock[user2]: stress test message 2
2026-09-22 19:17:26.343 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.344 | INFO     | raven.core.gateway.gateway:handle_message:512 - [e27f3872] Incoming message from mock[user3]: stress test message 3
2026-09-22 19:17:26.344 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.344 | INFO     | raven.core.gateway.gateway:handle_message:512 - [f53f8566] Incoming message from mock[user4]: stress test message 4
2026-09-22 19:17:26.344 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.344 | INFO     | raven.core.gateway.gateway:handle_message:512 - [9c4c8902] Incoming message from mock[user5]: stress test message 5
2026-09-22 19:17:26.344 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.345 | INFO     | raven.core.gateway.gateway:handle_message:512 - [c0913889] Incoming message from mock[user6]: stress test message 6
2026-09-22 19:17:26.345 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.345 | INFO     | raven.core.gateway.gateway:handle_message:512 - [dace93bd] Incoming message from mock[user7]: stress test message 7
2026-09-22 19:17:26.345 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.345 | INFO     | raven.core.gateway.gateway:handle_message:512 - [3ed26c45] Incoming message from mock[user8]: stress test message 8
2026-09-22 19:17:26.345 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.346 | INFO     | raven.core.gateway.gateway:handle_message:512 - [c12387cb] Incoming message from mock[user9]: stress test message 9
2026-09-22 19:17:26.346 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.346 | INFO     | raven.core.gateway.gateway:handle_message:512 - [95540a74] Incoming message from mock[user0]: stress test message 10
2026-09-22 19:17:26.346 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.346 | INFO     | raven.core.gateway.gateway:handle_message:512 - [b2692642] Incoming message from mock[user1]: stress test message 11
2026-09-22 19:17:26.346 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.346 | INFO     | raven.core.gateway.gateway:handle_message:512 - [1f8f19ec] Incoming message from mock[user2]: stress test message 12
2026-09-22 19:17:26.347 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.347 | INFO     | raven.core.gateway.gateway:handle_message:512 - [536234e9] Incoming message from mock[user3]: stress test message 13
2026-09-22 19:17:26.347 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.347 | INFO     | raven.core.gateway.gateway:handle_message:512 - [fc9dd271] Incoming message from mock[user4]: stress test message 14
2026-09-22 19:17:26.347 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.347 | INFO     | raven.core.gateway.gateway:handle_message:512 - [9c898c89] Incoming message from mock[user5]: stress test message 15
2026-09-22 19:17:26.347 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.347 | INFO     | raven.core.gateway.gateway:handle_message:512 - [2a1d001a] Incoming message from mock[user6]: stress test message 16
2026-09-22 19:17:26.348 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.348 | INFO     | raven.core.gateway.gateway:handle_message:512 - [70f842f0] Incoming message from mock[user7]: stress test message 17
2026-09-22 19:17:26.348 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.348 | INFO     | raven.core.gateway.gateway:handle_message:512 - [238f4ccf] Incoming message from mock[user8]: stress test message 18
2026-09-22 19:17:26.348 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.348 | INFO     | raven.core.gateway.gateway:handle_message:512 - [9444398b] Incoming message from mock[user9]: stress test message 19
2026-09-22 19:17:26.348 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:26.348 | INFO     | raven.core.gateway.gateway:handle_message:512 - [3f3f567c] Incoming message from mock[user0]: stress test message 20
2026-09-22 19:17:26.349 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.349 | INFO     | raven.core.gateway.gateway:handle_message:512 - [cf5ff7a4] Incoming message from mock[user1]: stress test message 21
2026-09-22 19:17:26.349 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.349 | INFO     | raven.core.gateway.gateway:handle_message:512 - [e254fd86] Incoming message from mock[user2]: stress test message 22
2026-09-22 19:17:26.349 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.349 | INFO     | raven.core.gateway.gateway:handle_message:512 - [55916d34] Incoming message from mock[user3]: stress test message 23
2026-09-22 19:17:26.349 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.350 | INFO     | raven.core.gateway.gateway:handle_message:512 - [731093b1] Incoming message from mock[user4]: stress test message 24
2026-09-22 19:17:26.350 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.350 | INFO     | raven.core.gateway.gateway:handle_message:512 - [0c566e87] Incoming message from mock[user5]: stress test message 25
2026-09-22 19:17:26.350 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.350 | INFO     | raven.core.gateway.gateway:handle_message:512 - [3671a4cf] Incoming message from mock[user6]: stress test message 26
2026-09-22 19:17:26.350 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.350 | INFO     | raven.core.gateway.gateway:handle_message:512 - [f6a49afc] Incoming message from mock[user7]: stress test message 27
2026-09-22 19:17:26.350 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.351 | INFO     | raven.core.gateway.gateway:handle_message:512 - [bdbf01b9] Incoming message from mock[user8]: stress test message 28
2026-09-22 19:17:26.351 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.351 | INFO     | raven.core.gateway.gateway:handle_message:512 - [475740df] Incoming message from mock[user9]: stress test message 29
2026-09-22 19:17:26.351 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.351 | INFO     | raven.core.gateway.gateway:handle_message:512 - [9dcff261] Incoming message from mock[user0]: stress test message 30
2026-09-22 19:17:26.351 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.351 | INFO     | raven.core.gateway.gateway:handle_message:512 - [38f7aa97] Incoming message from mock[user1]: stress test message 31
2026-09-22 19:17:26.351 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.352 | INFO     | raven.core.gateway.gateway:handle_message:512 - [ff903634] Incoming message from mock[user2]: stress test message 32
2026-09-22 19:17:26.352 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.352 | INFO     | raven.core.gateway.gateway:handle_message:512 - [3439055a] Incoming message from mock[user3]: stress test message 33
2026-09-22 19:17:26.352 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.352 | INFO     | raven.core.gateway.gateway:handle_message:512 - [be147427] Incoming message from mock[user4]: stress test message 34
2026-09-22 19:17:26.352 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.352 | INFO     | raven.core.gateway.gateway:handle_message:512 - [c03ad3ff] Incoming message from mock[user5]: stress test message 35
2026-09-22 19:17:26.352 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.353 | INFO     | raven.core.gateway.gateway:handle_message:512 - [0c0e239c] Incoming message from mock[user6]: stress test message 36
2026-09-22 19:17:26.353 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.353 | INFO     | raven.core.gateway.gateway:handle_message:512 - [5196e589] Incoming message from mock[user7]: stress test message 37
2026-09-22 19:17:26.353 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.353 | INFO     | raven.core.gateway.gateway:handle_message:512 - [c421874d] Incoming message from mock[user8]: stress test message 38
2026-09-22 19:17:26.353 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.353 | INFO     | raven.core.gateway.gateway:handle_message:512 - [c68c51b6] Incoming message from mock[user9]: stress test message 39
2026-09-22 19:17:26.354 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.354 | INFO     | raven.core.gateway.gateway:handle_message:512 - [e714218a] Incoming message from mock[user0]: stress test message 40
2026-09-22 19:17:26.354 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.354 | INFO     | raven.core.gateway.gateway:handle_message:512 - [1f4fbac7] Incoming message from mock[user1]: stress test message 41
2026-09-22 19:17:26.354 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.354 | INFO     | raven.core.gateway.gateway:handle_message:512 - [7feceb47] Incoming message from mock[user2]: stress test message 42
2026-09-22 19:17:26.354 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.354 | INFO     | raven.core.gateway.gateway:handle_message:512 - [4da3ef0d] Incoming message from mock[user3]: stress test message 43
2026-09-22 19:17:26.355 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.355 | INFO     | raven.core.gateway.gateway:handle_message:512 - [7cbaab97] Incoming message from mock[user4]: stress test message 44
2026-09-22 19:17:26.355 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.355 | INFO     | raven.core.gateway.gateway:handle_message:512 - [0e0bdaed] Incoming message from mock[user5]: stress test message 45
2026-09-22 19:17:26.355 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.355 | INFO     | raven.core.gateway.gateway:handle_message:512 - [d9d70269] Incoming message from mock[user6]: stress test message 46
2026-09-22 19:17:26.355 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.355 | INFO     | raven.core.gateway.gateway:handle_message:512 - [31627278] Incoming message from mock[user7]: stress test message 47
2026-09-22 19:17:26.356 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.356 | INFO     | raven.core.gateway.gateway:handle_message:512 - [8caaabea] Incoming message from mock[user8]: stress test message 48
2026-09-22 19:17:26.356 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.356 | INFO     | raven.core.gateway.gateway:handle_message:512 - [6d9f11ca] Incoming message from mock[user9]: stress test message 49
2026-09-22 19:17:26.356 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:119 - Rate limit exceeded for channel mock (type=mock)
2026-09-22 19:17:26.359 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 1/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:26.359 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 1/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:26.861 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 2/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:26.861 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 2/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:27.863 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 3/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:27.863 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 3/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:27.867 | INFO     | raven.core.gateway.gateway:stop:369 - Stopping gateway...
2026-09-22 19:17:27.867 | INFO     | raven.core.outbox:stop:89 - Outbox stopped
2026-09-22 19:17:27.867 | INFO     | raven.core.gateway.task_orchestrator:stop:92 - TaskOrchestrator stopped
2026-09-22 19:17:27.868 | INFO     | raven.core.gateway.channel_manager:stop_all:50 - Channel stopped: mock
2026-09-22 19:17:27.868 | DEBUG    | raven.core.store:close:54 - Connection closed for MonitorStore
2026-09-22 19:17:27.868 | DEBUG    | raven.core.store:close:54 - Connection closed for RoutineStore
