2026-09-22 19:17:27.884 | INFO     | raven.core.gateway.channel_manager:register:20 - Registered channel: mock
2026-09-22 19:17:27.886 | INFO     | raven.core.gateway.gateway:handle_message:512 - [f8a4bcb4] Incoming message from mock[burst_user]: burst 0
2026-09-22 19:17:27.886 | DEBUG    | raven.core.security.context_filter:_try_init_presidio:356 - [context_filter] presidio_analyzer not available — using regex patterns only
2026-09-22 19:17:27.887 | INFO     | raven.core.gateway.gateway:_handle_message_inner:575 - [f8a4bcb4] Processing message from mock[burst_user]
2026-09-22 19:17:27.887 | INFO     | raven.core.gateway.gateway:handle_message:512 - [74e9d70f] Incoming message from mock[burst_user]: burst 1
2026-09-22 19:17:27.887 | DEBUG    | raven.core.security.context_filter:_try_init_presidio:356 - [context_filter] presidio_analyzer not available — using regex patterns only
2026-09-22 19:17:27.887 | INFO     | raven.core.gateway.gateway:_handle_message_inner:575 - [74e9d70f] Processing message from mock[burst_user]
2026-09-22 19:17:27.888 | INFO     | raven.core.gateway.gateway:handle_message:512 - [1f1c2942] Incoming message from mock[burst_user]: burst 2
2026-09-22 19:17:27.888 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.888 | INFO     | raven.core.gateway.gateway:handle_message:512 - [765bac15] Incoming message from mock[burst_user]: burst 3
2026-09-22 19:17:27.888 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.888 | INFO     | raven.core.gateway.gateway:handle_message:512 - [b6b19e30] Incoming message from mock[burst_user]: burst 4
2026-09-22 19:17:27.888 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.889 | INFO     | raven.core.gateway.gateway:handle_message:512 - [2e674616] Incoming message from mock[burst_user]: burst 5
2026-09-22 19:17:27.889 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.889 | INFO     | raven.core.gateway.gateway:handle_message:512 - [2fabb8b2] Incoming message from mock[burst_user]: burst 6
2026-09-22 19:17:27.889 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.889 | INFO     | raven.core.gateway.gateway:handle_message:512 - [1a0c82d5] Incoming message from mock[burst_user]: burst 7
2026-09-22 19:17:27.889 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.889 | INFO     | raven.core.gateway.gateway:handle_message:512 - [99a19400] Incoming message from mock[burst_user]: burst 8
2026-09-22 19:17:27.890 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.890 | INFO     | raven.core.gateway.gateway:handle_message:512 - [93bd20a2] Incoming message from mock[burst_user]: burst 9
2026-09-22 19:17:27.890 | WARNING  | raven.core.channel_guardian:check_rate_limit:85 - Rate limit exceeded for channel mock
2026-09-22 19:17:27.890 | INFO     | raven.core.gateway.gateway:handle_message:512 - [31ee3f38] Incoming message from mock[burst_user]: burst 10
2026-09-22 19:17:27.890 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.890 | INFO     | raven.core.gateway.gateway:handle_message:512 - [93caf3df] Incoming message from mock[burst_user]: burst 11
2026-09-22 19:17:27.890 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.890 | INFO     | raven.core.gateway.gateway:handle_message:512 - [8e12dc71] Incoming message from mock[burst_user]: burst 12
2026-09-22 19:17:27.891 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.891 | INFO     | raven.core.gateway.gateway:handle_message:512 - [b529c0fd] Incoming message from mock[burst_user]: burst 13
2026-09-22 19:17:27.891 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.891 | INFO     | raven.core.gateway.gateway:handle_message:512 - [abc6bb8f] Incoming message from mock[burst_user]: burst 14
2026-09-22 19:17:27.891 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.891 | INFO     | raven.core.gateway.gateway:handle_message:512 - [85c05735] Incoming message from mock[burst_user]: burst 15
2026-09-22 19:17:27.891 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.892 | INFO     | raven.core.gateway.gateway:handle_message:512 - [a42555df] Incoming message from mock[burst_user]: burst 16
2026-09-22 19:17:27.892 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.892 | INFO     | raven.core.gateway.gateway:handle_message:512 - [d0230c4b] Incoming message from mock[burst_user]: burst 17
2026-09-22 19:17:27.892 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.892 | INFO     | raven.core.gateway.gateway:handle_message:512 - [7e2b5a0f] Incoming message from mock[burst_user]: burst 18
2026-09-22 19:17:27.892 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.892 | INFO     | raven.core.gateway.gateway:handle_message:512 - [f957e230] Incoming message from mock[burst_user]: burst 19
2026-09-22 19:17:27.892 | WARNING  | raven.core.security.rate_limiter:check_rate_limit:127 - Rate limit exceeded for user burst_user on channel mock
2026-09-22 19:17:27.895 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 1/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:27.896 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 1/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:28.397 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 2/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:28.397 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 2/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:29.399 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 3/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:29.399 | ERROR    | raven.core.agent.agent:run:426 - Agent: LLM call failed (round 3/10): sequence item 0: expected str instance, MagicMock found
2026-09-22 19:17:29.404 | INFO     | raven.core.gateway.gateway:stop:369 - Stopping gateway...
2026-09-22 19:17:29.404 | INFO     | raven.core.outbox:stop:89 - Outbox stopped
2026-09-22 19:17:29.404 | INFO     | raven.core.gateway.task_orchestrator:stop:92 - TaskOrchestrator stopped
2026-09-22 19:17:29.404 | INFO     | raven.core.gateway.channel_manager:stop_all:50 - Channel stopped: mock
2026-09-22 19:17:29.404 | DEBUG    | raven.core.store:close:54 - Connection closed for MonitorStore
2026-09-22 19:17:29.404 | DEBUG    | raven.core.store:close:54 - Connection closed for RoutineStore
